,Date,Adj Close,daily returns,year
167,1950-08-31,18.42,-0.0005425935973954428,1950
168,1950-09-01,18.549999,0.007057491856677414,1950
169,1950-09-05,18.68,0.007008140539522403,1950
170,1950-09-06,18.540001,-0.007494593147751582,1950
171,1950-09-07,18.59,0.0026968175460184538,1950
172,1950-09-08,18.75,0.008606777837547076,1950
173,1950-09-11,18.610001,-0.007466613333333308,1950
174,1950-09-12,18.870001000000002,0.013970982591564695,1950
175,1950-09-13,19.09,0.0116586639290585,1950
176,1950-09-14,19.18,0.0047145102147721244,1950
177,1950-09-15,19.290001,0.005735192909280524,1950
178,1950-09-18,19.370001000000002,0.004147226327256378,1950
179,1950-09-19,19.309998999999998,-0.0030976766599033383,1950
180,1950-09-20,19.209999,-0.005178664172898087,1950
181,1950-09-21,19.370001000000002,0.008329099860963148,1950
182,1950-09-22,19.440001000000002,0.0036138356420322474,1950
183,1950-09-25,19.42,-0.001028857971766596,1950
184,1950-09-26,19.139999,-0.014418177136972304,1950
185,1950-09-27,19.41,0.014106636055728143,1950
186,1950-09-28,19.42,0.0005151983513653562,1950
187,1950-09-29,19.450001,0.0015448506694129046,1950
188,1950-10-02,19.690001000000002,0.012339330985124472,1950
189,1950-10-03,19.66,-0.0015236667585746776,1950
190,1950-10-04,20.0,0.017293997965411995,1950
191,1950-10-05,19.889999,-0.005500050000000023,1950
192,1950-10-06,20.120001000000002,0.011563700933318422,1950
193,1950-10-09,20.0,-0.0059642641170843886,1950
194,1950-10-10,19.780001000000002,-0.010999949999999892,1950
195,1950-10-11,19.860001,0.004044489178741613,1950
196,1950-10-13,19.85,-0.0005035749998199415,1950
197,1950-10-16,19.709999,-0.007052947103274639,1950
198,1950-10-17,19.889999,0.009132420554663637,1950
199,1950-10-18,20.01,0.0060332330836216745,1950
200,1950-10-19,20.02,0.0004997501249374318,1950
201,1950-10-20,19.959999,-0.0029970529470529344,1950
202,1950-10-23,19.959999,0.0,1950
203,1950-10-24,20.08,0.006012074449502651,1950
204,1950-10-25,20.049999,-0.001494073705179214,1950
205,1950-10-26,19.610001,-0.021945038500999388,1950
206,1950-10-27,19.77,0.00815905108826864,1950
207,1950-10-30,19.610001,-0.008093019726858832,1950
208,1950-10-31,19.530001000000002,-0.0040795510413282636,1950
209,1950-11-01,19.559998999999998,0.0015359958250895905,1950
210,1950-11-02,19.73,0.008691258113050146,1950
211,1950-11-03,19.85,0.006082108464267663,1950
212,1950-11-06,19.360001,-0.024685088161209116,1950
213,1950-11-08,19.559998999999998,0.010330474673012529,1950
214,1950-11-09,19.790001,0.011758794057198188,1950
215,1950-11-10,19.940001000000002,0.007579585266317174,1950
216,1950-11-13,20.01,0.003510481268280741,1950
217,1950-11-14,19.860001,-0.007496201899050529,1950
218,1950-11-15,19.82,-0.002014148941885762,1950
219,1950-11-16,19.719998999999998,-0.005045459132189831,1950
220,1950-11-17,19.860001,0.007099493260623525,1950
221,1950-11-20,19.93,0.003524622179022008,1950
222,1950-11-21,19.879998999999998,-0.0025088309081787124,1950
223,1950-11-22,20.16,0.014084558052543272,1950
224,1950-11-24,20.32,0.007936507936507943,1950
225,1950-11-27,20.18,-0.006889763779527587,1950
226,1950-11-28,19.559998999999998,-0.030723538156590784,1950
227,1950-11-29,19.370001000000002,-0.00971359967860917,1950
228,1950-11-30,19.51,0.007227619657840984,1950
229,1950-12-01,19.66,0.007688364941055795,1950
230,1950-12-04,19.0,-0.033570701932858604,1950
231,1950-12-05,19.309998999999998,0.016315736842105143,1950
232,1950-12-06,19.450001,0.00725023341534107,1950
233,1950-12-07,19.4,-0.002570745369113438,1950
234,1950-12-08,19.4,0.0,1950
235,1950-12-11,19.719998999999998,0.016494793814432952,1950
236,1950-12-12,19.68,-0.0020283469588410286,1950
237,1950-12-13,19.67,-0.0005081300813007119,1950
238,1950-12-14,19.43,-0.012201321809862836,1950
239,1950-12-15,19.33,-0.005146680391147783,1950
240,1950-12-18,19.85,0.02690118986032091,1950
241,1950-12-19,19.959999,0.005541511335012513,1950
242,1950-12-20,19.969998999999998,0.0005010020291082184,1950
243,1950-12-21,19.98,0.0005008012268805117,1950
244,1950-12-22,20.07,0.0045045045045044975,1950
245,1950-12-26,19.92,-0.007473841554558973,1950
246,1950-12-27,20.299999,0.01907625502008022,1950
247,1950-12-28,20.379998999999998,0.003940886893639664,1950
248,1950-12-29,20.43,0.002453434860325643,1950
249,1951-01-02,20.77,0.01664219285364659,1951
250,1951-01-03,20.690001000000002,-0.0038516610495906243,1951
251,1951-01-04,20.870001000000002,0.008699854581930648,1951
252,1951-01-05,20.870001000000002,0.0,1951
253,1951-01-08,21.0,0.006228988680930009,1951
254,1951-01-09,21.120001000000002,0.00571433333333343,1951
255,1951-01-10,20.85,-0.012784137652266237,1951
256,1951-01-11,21.190001000000002,0.016307002398081576,1951
257,1951-01-12,21.110001,-0.003775365560388687,1951
258,1951-01-15,21.299999,0.009000378540957872,1951
259,1951-01-16,21.459999,0.0075117374418656145,1951
260,1951-01-17,21.549999,0.00419384921686156,1951
261,1951-01-18,21.4,-0.006960510763828857,1951
262,1951-01-19,21.360001,-0.0018691121495326224,1951
263,1951-01-22,21.18,-0.0084270127140912,1951
264,1951-01-23,21.26,0.0037771482530690203,1951
265,1951-01-24,21.16,-0.004703668861712202,1951
266,1951-01-25,21.030001000000002,-0.006143620037807088,1951
267,1951-01-26,21.26,0.010936708942619612,1951
268,1951-01-29,21.67,0.01928504233301976,1951
269,1951-01-30,21.74,0.0032302722658051094,1951
270,1951-01-31,21.66,-0.0036798528058876864,1951
271,1951-02-01,21.77,0.0050784856879039445,1951
272,1951-02-02,21.959999,0.008727560863573737,1951
273,1951-02-05,22.200001,0.010929053320995164,1951
274,1951-02-06,22.120001000000002,-0.0036036034412790475,1951
275,1951-02-07,21.99,-0.005877079300313033,1951
276,1951-02-08,22.09,0.004547521600727669,1951
277,1951-02-09,22.17,0.003621548211860654,1951
278,1951-02-13,22.18,0.0004510599909787104,1951
279,1951-02-14,22.120001000000002,-0.0027050946798916906,1951
280,1951-02-15,22.0,-0.0054249997547469375,1951
281,1951-02-16,22.129998999999998,0.005909045454545362,1951
282,1951-02-19,21.83,-0.013556213897705088,1951
283,1951-02-20,21.790001,-0.001832295006871192,1951
284,1951-02-21,21.860001,0.003212482642841562,1951
285,1951-02-23,21.92,0.0027446933785593717,1951
286,1951-02-26,21.93,0.000456204379561953,1951
287,1951-02-27,21.76,-0.00775193798449604,1951
288,1951-02-28,21.799999,0.0018381893382352075,1951
289,1951-03-01,21.85,0.002293623958423197,1951
290,1951-03-02,21.93,0.003661327231121203,1951
291,1951-03-05,21.790001,-0.006383903328773349,1951
292,1951-03-06,21.790001,0.0,1951
293,1951-03-07,21.860001,0.003212482642841562,1951
294,1951-03-08,21.950001,0.004117108686317071,1951
295,1951-03-09,21.950001,0.0,1951
296,1951-03-12,21.700001,-0.011389521121206328,1951
297,1951-03-13,21.41,-0.013364100766631309,1951
298,1951-03-14,21.25,-0.00747314339093882,1951
299,1951-03-15,21.290001,0.0018824000000000082,1951
300,1951-03-16,21.639999,0.016439548311904698,1951
301,1951-03-19,21.559998999999998,-0.0036968578418142186,1951
302,1951-03-20,21.52,-0.0018552412734341094,1951
303,1951-03-21,21.639999,0.005576161710037174,1951
304,1951-03-22,21.73,0.004159011282763964,1951
305,1951-03-26,21.530001000000002,-0.009203819604233698,1951
306,1951-03-27,21.51,-0.0009289827715289284,1951
307,1951-03-28,21.26,-0.011622501162250115,1951
308,1951-03-29,21.33,0.003292568203198341,1951
309,1951-03-30,21.48,0.0070323488045008035,1951
310,1951-04-02,21.32,-0.0074487895716946065,1951
311,1951-04-03,21.26,-0.0028142589118198276,1951
312,1951-04-04,21.4,0.006585136406396849,1951
313,1951-04-05,21.690001000000002,0.013551448598131016,1951
314,1951-04-06,21.719998999999998,0.0013830335922988444,1951
315,1951-04-09,21.68,-0.0018415746704223202,1951
316,1951-04-10,21.65,-0.0013837638376384288,1951
317,1951-04-11,21.639999,-0.00046193995381057915,1951
318,1951-04-12,21.83,0.008780083585031531,1951
319,1951-04-13,22.09,0.01191021530004588,1951
320,1951-04-16,22.040001,-0.002263422363060194,1951
321,1951-04-17,22.09,0.0022685570658549283,1951
322,1951-04-18,22.129998999999998,0.0018107288365775518,1951
323,1951-04-19,22.040001,-0.004066787350509949,1951
324,1951-04-20,22.040001,0.0,1951
325,1951-04-23,22.049999,0.00045362974348320164,1951
326,1951-04-24,21.959999,-0.004081632838169283,1951
327,1951-04-25,21.969998999999998,0.00045537342692948256,1951
328,1951-04-26,22.16,0.00864820248740122,1951
329,1951-04-27,22.389999,0.010379016245487337,1951
330,1951-04-30,22.43,0.0017865565782294217,1951
331,1951-05-01,22.530001000000002,0.004458359340169525,1951
332,1951-05-02,22.620001000000002,0.003994673591004272,1951
333,1951-05-03,22.809998999999998,0.0083995575420176,1951
334,1951-05-04,22.77,-0.0017535730711780444,1951
335,1951-05-07,22.629998999999998,-0.006148484848484919,1951
336,1951-05-08,22.610001,-0.0008836942502736089,1951
337,1951-05-09,22.639999,0.0013267580129695297,1951
338,1951-05-10,22.51,-0.005742005553975421,1951
339,1951-05-11,22.33,-0.007996446023989483,1951
340,1951-05-14,22.18,-0.006717420510523896,1951
341,1951-05-15,21.76,-0.01893597835888179,1951
342,1951-05-16,21.690001000000002,-0.003216865808823495,1951
343,1951-05-17,21.91,0.010142876434168805,1951
344,1951-05-18,21.51,-0.01825650387950701,1951
345,1951-05-21,21.459999,-0.002324546722454753,1951
346,1951-05-22,21.360001,-0.004659739266530225,1951
347,1951-05-23,21.16,-0.009363342258270508,1951
348,1951-05-24,21.049999,-0.005198534971644634,1951
349,1951-05-25,21.030001000000002,-0.0009500237981007751,1951
350,1951-05-28,21.209999,0.008559105631996767,1951
351,1951-05-29,21.35,0.006600707524785908,1951
352,1951-05-31,21.52,0.007962529274004596,1951
353,1951-06-01,21.48,-0.0018587360594795144,1951
354,1951-06-04,21.24,-0.011173184357541992,1951
355,1951-06-05,21.33,0.004237288135593214,1951
356,1951-06-06,21.48,0.0070323488045008035,1951
357,1951-06-07,21.559998999999998,0.0037243482309123493,1951
358,1951-06-08,21.49,-0.0032467070151533522,1951
359,1951-06-11,21.610001,0.005584039087947977,1951
360,1951-06-12,21.52,-0.004164784629116902,1951
361,1951-06-13,21.549999,0.0013940055762081836,1951
362,1951-06-14,21.84,0.013457123594298086,1951
363,1951-06-15,22.040001,0.00915755494505496,1951
364,1951-06-18,22.049999,0.00045362974348320164,1951
365,1951-06-19,22.02,-0.0013604989279137885,1951
366,1951-06-20,21.91,-0.004995458673932762,1951
367,1951-06-21,21.780001000000002,-0.005933318119580008,1951
368,1951-06-22,21.549999,-0.01056023826628853,1951
369,1951-06-25,21.290001,-0.012064872949646054,1951
370,1951-06-26,21.299999,0.00046961012355046426,1951
371,1951-06-27,21.370001000000002,0.0032864790275343365,1951
372,1951-06-28,21.1,-0.012634580597352361,1951
373,1951-06-29,20.959999,-0.0066351184834123975,1951
374,1951-07-02,21.1,0.006679437341576285,1951
375,1951-07-03,21.23,0.006161137440758246,1951
376,1951-07-05,21.639999,0.019312246820536935,1951
377,1951-07-06,21.639999,0.0,1951
378,1951-07-09,21.73,0.004159011282763964,1951
379,1951-07-10,21.629998999999998,-0.0046019788311091785,1951
380,1951-07-11,21.68,0.0023116505923094005,1951
381,1951-07-12,21.799999,0.005535009225092249,1951
382,1951-07-13,21.98,0.00825692698426274,1951
383,1951-07-16,21.73,-0.011373976342129208,1951
384,1951-07-17,21.92,0.00874367234238386,1951
385,1951-07-18,21.879998999999998,-0.0018248631386863013,1951
386,1951-07-19,21.84,-0.0018281079446117946,1951
387,1951-07-20,21.879998999999998,0.0018314560439559578,1951
388,1951-07-23,22.1,0.010054890770333374,1951
389,1951-07-24,22.440001000000002,0.015384660633484202,1951
390,1951-07-25,22.32,-0.005347637907859363,1951
391,1951-07-26,22.469998999999998,0.006720385304659389,1951
392,1951-07-27,22.530001000000002,0.0026703160956973934,1951
393,1951-07-30,22.629998999999998,0.004438437441702546,1951
394,1951-07-31,22.4,-0.010163456039039127,1951
395,1951-08-01,22.51,0.004910714285714419,1951
396,1951-08-02,22.82,0.013771657041314913,1951
397,1951-08-03,22.85,0.0013146362839614872,1951
398,1951-08-06,23.01,0.007002188183807445,1951
399,1951-08-07,23.030001000000002,0.0008692307692307953,1951
400,1951-08-08,22.93,-0.0043422056299520975,1951
401,1951-08-09,22.84,-0.0039249890972525014,1951
402,1951-08-10,22.790001,-0.0021890980735551524,1951
403,1951-08-13,22.799999,0.00043870116548040114,1951
404,1951-08-14,22.700001,-0.0043858773853454715,1951
405,1951-08-15,22.790001,0.003964757534592173,1951
406,1951-08-16,22.870001000000002,0.003510311386120687,1951
407,1951-08-17,22.940001000000002,0.003060778178365636,1951
408,1951-08-20,22.93,-0.00043596336373318337,1951
409,1951-08-21,22.83,-0.004361098996947293,1951
410,1951-08-22,22.75,-0.003504161191414731,1951
411,1951-08-23,22.9,0.006593406593406531,1951
412,1951-08-24,22.879998999999998,-0.0008734061135371443,1951
413,1951-08-27,22.85,-0.00131114516220025,1951
414,1951-08-28,22.9,0.0021881838074397004,1951
415,1951-08-29,23.08,0.007860262008733613,1951
416,1951-08-30,23.24,0.006932409012131722,1951
417,1951-08-31,23.280001000000002,0.0017212134251292483,1951
418,1951-09-04,23.280001000000002,0.0,1951
419,1951-09-05,23.42,0.006013702490820319,1951
420,1951-09-06,23.469998999999998,0.002134884713919561,1951
421,1951-09-07,23.530001000000002,0.0025565403730952157,1951
422,1951-09-10,23.620001000000002,0.0038249042148361936,1951
423,1951-09-11,23.5,-0.005080482426736646,1951
424,1951-09-12,23.6,0.004255319148936231,1951
425,1951-09-13,23.709999,0.0046609745762711185,1951
426,1951-09-14,23.690001000000002,-0.0008434416214019038,1951
427,1951-09-17,23.620001000000002,-0.00295483313825104,1951
428,1951-09-18,23.59,-0.0012701523594347926,1951
429,1951-09-19,23.59,0.0,1951
430,1951-09-20,23.57,-0.0008478168715557259,1951
431,1951-09-21,23.4,-0.007212558336868974,1951
432,1951-09-24,23.299999,-0.004273547008546962,1951
433,1951-09-25,23.379998999999998,0.0034334765422092206,1951
434,1951-09-26,23.4,0.0008554748013462534,1951
435,1951-09-27,23.27,-0.005555555555555513,1951
436,1951-09-28,23.26,-0.0004297378599053722,1951
437,1951-10-01,23.469998999999998,0.009028331900257792,1951
438,1951-10-02,23.639999,0.007243289614115523,1951
439,1951-10-03,23.790001,0.006345262535755633,1951
440,1951-10-04,23.719998999999998,-0.0029424967237286935,1951
441,1951-10-05,23.780001000000002,0.002529595384890376,1951
442,1951-10-08,23.75,-0.001261606338872827,1951
443,1951-10-09,23.65,-0.0042105263157895334,1951
444,1951-10-10,23.610001,-0.0016912896405918867,1951
445,1951-10-11,23.700001,0.003811943930032017,1951
446,1951-10-15,23.85,0.006329071462908424,1951
447,1951-10-16,23.77,-0.003354297693920413,1951
448,1951-10-17,23.690001000000002,-0.003365544804375148,1951
449,1951-10-18,23.67,-0.0008442802514022942,1951
450,1951-10-19,23.32,-0.01478664976763842,1951
451,1951-10-22,22.75,-0.024442538593482003,1951
452,1951-10-23,22.84,0.00395604395604395,1951
453,1951-10-24,23.030001000000002,0.008318782837127947,1951
454,1951-10-25,22.959999,-0.003039600389075204,1951
455,1951-10-26,22.809998999999998,-0.006533101329839001,1951
456,1951-10-29,22.690001000000002,-0.005260763053956968,1951
457,1951-10-30,22.66,-0.0013222123701097308,1951
458,1951-10-31,22.940001000000002,0.01235661959399833,1951
459,1951-11-01,23.1,0.006974672756117103,1951
460,1951-11-02,22.93,-0.007359307359307433,1951
461,1951-11-05,22.82,-0.004797208896641929,1951
462,1951-11-07,22.49,-0.014460999123575891,1951
463,1951-11-08,22.469998999999998,-0.0008893285904846866,1951
464,1951-11-09,22.75,0.012461104248380348,1951
465,1951-11-13,22.790001,0.001758285714285722,1951
466,1951-11-14,22.85,0.002632689660698183,1951
467,1951-11-15,22.84,-0.00043763676148803336,1951
468,1951-11-16,22.82,-0.000875656742556899,1951
469,1951-11-19,22.73,-0.003943908851884306,1951
470,1951-11-20,22.68,-0.00219973603167623,1951
471,1951-11-21,22.639999,-0.001763712522045863,1951
472,1951-11-23,22.4,-0.01060066301239682,1951
473,1951-11-26,22.43,0.001339285714285765,1951
474,1951-11-27,22.66,0.010254123941150264,1951
475,1951-11-28,22.610001,-0.002206487202118256,1951
476,1951-11-29,22.67,0.002653648710586136,1951
477,1951-11-30,22.879998999999998,0.009263299514777074,1951
478,1951-12-03,23.01,0.005681862136445181,1951
479,1951-12-04,23.139999,0.005649674054758712,1951
480,1951-12-05,23.07,-0.0030250217383328,1951
481,1951-12-06,23.34,0.011703511053315976,1951
482,1951-12-07,23.379998999999998,0.0017137532133675287,1951
483,1951-12-10,23.42,0.0017109068310911277,1951
484,1951-12-11,23.299999,-0.005123868488471478,1951
485,1951-12-12,23.370001000000002,0.003004377811346788,1951
486,1951-12-13,23.389999,0.0008557124152454044,1951
487,1951-12-14,23.370001000000002,-0.000854980797562134,1951
488,1951-12-17,23.41,0.0017115532001901975,1951
489,1951-12-18,23.49,0.0034173430158051387,1951
490,1951-12-19,23.57,0.0034057045551299215,1951
491,1951-12-20,23.57,0.0,1951
492,1951-12-21,23.51,-0.002545608824777205,1951
493,1951-12-24,23.540001,0.00127609527860479,1951
494,1951-12-26,23.440001000000002,-0.004248088179775263,1951
495,1951-12-27,23.65,0.008959001324274527,1951
496,1951-12-28,23.690001000000002,0.0016913742071883184,1951
497,1951-12-31,23.77,0.0033769099460990845,1951
498,1952-01-02,23.799999,0.0012620530079932735,1952
499,1952-01-03,23.879998999999998,0.003361344679048024,1952
500,1952-01-04,23.92,0.0016750838222398473,1952
501,1952-01-07,23.91,-0.00041806020066896164,1952
502,1952-01-08,23.82,-0.0037641154328732686,1952
503,1952-01-09,23.74,-0.003358522250209985,1952
504,1952-01-10,23.860001,0.005054802021904045,1952
505,1952-01-11,23.98,0.0050292956819239015,1952
506,1952-01-14,24.16,0.0075062552126772195,1952
507,1952-01-15,24.059998999999998,-0.004139114238410698,1952
508,1952-01-16,24.09,0.0012469244076029333,1952
509,1952-01-17,24.200001,0.004566251556662535,1952
510,1952-01-18,24.25,0.0020660742947903052,1952
511,1952-01-21,24.459999,0.00865975257731958,1952
512,1952-01-22,24.66,0.008176656098800344,1952
513,1952-01-23,24.540001,-0.004866139497161394,1952
514,1952-01-24,24.559998999999998,0.0008149143922201763,1952
515,1952-01-25,24.549999,-0.00040716614035684657,1952
516,1952-01-28,24.610001,0.002444073419310558,1952
517,1952-01-29,24.57,-0.001625396114368308,1952
518,1952-01-30,24.23,-0.013838013838013832,1952
519,1952-01-31,24.139999,-0.0037144449030128306,1952
520,1952-02-01,24.299999,0.006628003588566849,1952
