Date,S&P500,DJIA,DAX,FTSE100,HSI,KOSPI,NIFTY50
2001-08-07,1204.400024,10458.740234,5752.509765999999,5536.799805,12007.19043,567.5,
2001-08-08,1183.530029,10293.5,5614.509765999999,5476.5,11958.009766,565.9400019999999,
2001-08-09,1183.430054,10298.55957,5512.279785,5402.899902,11716.769531,549.669983,
2001-08-10,1190.160034,10416.25,5433.490234000001,5427.200195,11765.80957,555.340027,
2001-08-13,1191.290039,10415.910156,5453.77002,5431.100098,11694.290039,562.0,
2001-08-14,1186.72998,10412.169922,5520.709961,5507.799805,11991.009766,577.150024,
2001-08-15,1178.02002,10345.950195,5455.439941,5461.600098,12141.629883,,
2001-08-16,1181.660034,10392.519531,5361.919922,5389.799805,11832.44043,580.950012,
2001-08-17,1161.969971,10240.780273,5222.120117,5342.100098,11754.80957,580.98999,
2001-08-20,1171.410034,10320.070313,5207.830078,5357.5,11458.700195,567.090027,
2001-08-21,1157.26001,10174.139648,5216.109863000001,5430.299805,11440.349609,568.679993,
2001-08-22,1165.310059,10276.900391,5220.209961,5408.700195,11188.570313,574.869995,
2001-08-23,1162.089966,10229.150391,5254.040039,5396.5,11345.379883,570.070007,
2001-08-24,1184.930054,10423.169922,5387.5,5471.899902,11110.299805,569.3099980000001,
2001-08-27,1179.209961,10382.349609,5406.470215,,11234.719727,578.73999,
2001-08-28,1161.51001,10222.030273,5308.779785,5434.700195,11300.530273,576.51001,
2001-08-29,1148.560059,10090.900391,5305.0,5417.600098,11242.410156,565.630005,
2001-08-30,1129.030029,9919.580078,5162.399902,5332.700195,11315.629883,564.3599849999999,
2001-08-31,1133.579956,9949.75,5188.169922,5345.0,11090.480469,545.1099849999999,
2001-09-04,1132.939941,9997.490234,5208.100098,5379.600098,11136.860352,558.789978,
2001-09-05,1131.73999,10033.269531,5048.080078,5316.100098,10943.139648,551.909973,
2001-09-06,1106.400024,9840.839844,4875.370117,5204.299805,10664.320313,552.590027,
2001-09-07,1085.780029,9605.849609,4730.669922,5070.299805,10384.200195,555.080017,
2001-09-10,1092.540039,9605.509766,4670.129883,5033.700195,10366.320313,550.72998,
2001-09-17,1038.77002,8920.700195,4234.549805,4898.899902,9319.349609,468.76000999999997,
2001-09-18,1032.73999,8903.400391,4194.850098,4848.700195,9307.900391,484.92999299999997,
2001-09-19,1016.099976,8759.129883,4041.8000490000004,4721.700195,9558.150391,486.75,
2001-09-20,984.5399779999999,8376.209961,3809.669922,4556.899902,9317.980469,480.26998899999995,
2001-09-21,965.7999880000001,8235.80957,3787.2299799999996,4433.700195,8934.200195,472.30999800000006,
2001-09-24,1003.4500119999999,8603.860352,4038.6899409999996,4613.899902,9284.5,482.19000199999994,
2001-09-25,1012.2700199999999,8659.969727,4009.1201170000004,4663.399902,9210.05957,472.130005,
2001-09-26,1007.0399779999999,8567.389648,4095.320068,4696.100098,9371.75,472.85000599999995,
2001-09-27,1018.6099849999999,8681.419922,4184.5,4763.600098,9600.790039,472.380005,
2001-09-28,1040.939941,8847.55957,4308.149902,4903.399902,9950.700195,479.67999299999997,
2001-10-01,1038.550049,8836.830078,4239.970215,4785.600098,,,
2001-10-02,1051.329956,8950.589844,4304.200195,4832.299805,,,
2001-10-03,1072.280029,9123.780273,4436.660156,4881.799805,9897.139648,,
2001-10-04,1069.630005,9060.879883,4548.129883,5016.200195,10286.389648,500.64001500000006,
2001-10-05,1071.380005,9119.769531,4487.689941,5036.0,10277.379883,501.920013,
2001-10-08,1062.439941,9067.94043,4495.149902,5032.700195,9967.830078,496.130005,
2001-10-09,1056.75,9052.44043,4472.419922,5009.799805,10358.929688,507.60998499999994,
2001-10-10,1080.98999,9240.860352,4613.189941,5153.100098,10298.240234,503.459991,
2001-10-11,1097.430054,9410.450195,4718.459961,5164.899902,10522.610352,517.049988,
2001-10-12,1091.650024,9344.160156,4625.129883,5145.5,10274.129883,516.400024,
2001-10-15,1089.97998,9347.620117,4548.47998,5067.299805,10130.589844,513.98999,
2001-10-16,1097.540039,9384.230469,4626.47998,5082.600098,10148.490234,521.909973,
2001-10-17,1077.089966,9232.969727,4644.819824,5203.399902,10260.80957,528.289978,
2001-10-18,1068.609985,9163.219727,4574.370117,5116.0,9880.610352,524.210022,
2001-10-19,1073.47998,9204.110352,4513.529785,5017.700195,9825.839844,528.039978,
2001-10-22,1089.900024,9377.030273,4619.319824,5070.399902,9797.540039,,
2001-10-23,1084.780029,9340.080078,4704.220215,5193.299805,10219.839844,530.5,
2001-10-24,1085.199951,9345.620117,4811.819824,5167.600098,10243.459961,541.48999,
2001-10-25,1100.089966,9462.900391,4715.600098,5086.600098,10243.459961,542.1900019999999,
2001-10-26,1104.609985,9545.169922,4820.259765999999,5188.700195,10404.740234,543.409973,
2001-10-29,1078.300049,9269.5,4660.350098,5085.899902,10178.089844,547.869995,
2001-10-30,1059.790039,9121.980469,4543.97998,5003.600098,10076.429688,533.869995,
2001-10-31,1059.780029,9075.139648,4559.129883,5039.700195,10073.969727,537.8099980000001,
2001-11-01,1084.099976,9263.900391,4636.129883,5071.200195,10158.849609,544.090027,
2001-11-02,1087.199951,9323.540039,4583.310059,5129.5,10186.05957,550.570007,
2001-11-05,1102.839966,9441.030273,4755.109863000001,5209.100098,10430.719727,561.619995,
2001-11-06,1118.859985,9591.120117,4707.649902,5214.100098,10356.049805,565.469971,
2001-11-07,1115.800049,9554.370117,4860.660156,5216.299805,10269.790039,562.030029,
2001-11-08,1118.540039,9587.519531,4993.569824,5278.100098,10538.620117,573.039978,
2001-11-09,1120.310059,9608.0,4910.069824,5244.200195,10609.25,576.75,
2001-11-12,1118.329956,9554.370117,4820.370117,5146.200195,10592.450195,584.47998,
2001-11-13,1139.089966,9750.950195,4946.970215,5277.100098,10662.839844,588.830017,
2001-11-14,1141.209961,9823.610352,4953.529785,5240.799805,10950.040039,606.679993,
2001-11-15,1142.23999,9872.389648,5006.330078,5238.200195,11239.389648,606.4400019999999,
2001-11-16,1138.650024,9866.990234,5062.640136999999,5291.0,11287.370117,610.880005,
2001-11-19,1151.060059,9976.459961,5185.100098,5338.0,11360.259766,626.429993,
2001-11-20,1142.660034,9901.379883,5096.180176,5298.700195,11225.790039,616.330017,
2001-11-21,1137.030029,9834.679688,5087.029785,5313.799805,11173.919922,615.450012,
2001-11-23,1150.339966,9959.709961,5150.970215,5293.200195,11322.360352,645.179993,
2001-11-26,1157.420044,9982.75,5114.120117,5302.5,11391.959961,674.5599980000001,
2001-11-27,1149.5,9872.599609,5059.569824,5266.0,11261.540039,670.099976,
2001-11-28,1128.52002,9711.860352,4915.950195,5205.200195,11066.19043,632.02002,
2001-11-29,1140.199951,9829.419922,4936.080078,5208.5,11090.740234,628.8599849999999,
2001-11-30,1139.449951,9851.55957,4989.910156,5203.600098,11279.25,643.8900150000001,
2001-12-03,1129.900024,9763.959961,4988.439941,5164.600098,11155.150391,650.659973,
2001-12-04,1144.800049,9893.839844,5013.990234000001,5212.100098,11427.280273,649.900024,
2001-12-05,1170.349976,10114.290039,5262.75,5333.5,11678.44043,688.3099980000001,
2001-12-06,1167.099976,10099.139648,5271.290039,5369.799805,11745.839844,686.6099849999999,
2001-12-07,1158.310059,10049.459961,5199.029785,5264.700195,11832.179688,704.5,
2001-12-10,1139.930054,9921.450195,5124.680176,5185.0,11784.919922,668.77002,
2001-12-11,1136.76001,9888.370117,5146.450195,5160.799805,11693.049805,670.080017,
2001-12-12,1137.069946,9894.80957,5062.560059,5120.0,11847.05957,681.429993,
2001-12-13,1119.380005,9766.450195,4966.049805,5074.899902,11529.540039,676.590027,
2001-12-14,1123.089966,9811.150391,4909.419922,5061.0,11466.110352,665.200012,
2001-12-17,1134.359985,9891.969727,5067.990234000001,5136.299805,11465.780273,648.280029,
2001-12-18,1142.920044,9998.389648,5039.640136999999,5151.100098,11486.929688,643.76001,
2001-12-19,1149.560059,10070.490234,4984.689941,5120.600098,11565.230469,647.049988,
2001-12-20,1139.930054,9985.179688,4934.140136999999,5080.200195,11601.139648,664.51001,
2001-12-21,1144.890015,10035.339844,5019.009765999999,5159.200195,11158.099609,644.710022,
2001-12-24,1144.650024,10035.339844,,5177.399902,11209.780273,646.48999,
2001-12-26,1149.369995,10088.139648,,,,653.869995,
2001-12-27,1157.130005,10131.30957,5117.129883,5213.200195,11359.5,668.549988,
2001-12-28,1161.02002,10136.990234,5160.100098,5242.399902,11431.589844,693.700012,
2001-12-31,1148.079956,10021.570313,,5217.399902,11397.209961,,
2002-01-02,1154.670044,10073.400391,5167.879883,5218.299805,11350.849609,724.950012,
2002-01-03,1165.27002,10172.139648,5270.290039,5318.799805,11423.519531,727.659973,
2002-01-04,1172.51001,10259.740234,5318.72998,5323.799805,11702.150391,747.719971,
2002-01-07,1164.890015,10197.049805,5232.220215,5293.600098,11892.639648,751.47998,
2002-01-08,1160.709961,10150.549805,5236.370117,5250.399902,11713.709961,734.76001,
2002-01-09,1155.140015,10094.089844,5288.209961,5228.5,11440.719727,751.6099849999999,
2002-01-10,1156.550049,10067.860352,5228.109863000001,5190.700195,11256.070313,728.22998,
2002-01-11,1145.599976,9987.530273,5209.970215,5198.600098,11166.459961,727.3599849999999,
2002-01-14,1138.410034,9891.419922,5065.839844,5113.5,11209.429688,744.030029,
2002-01-15,1146.189941,9924.150391,5062.040039,5166.0,11013.589844,718.6400150000001,
2002-01-16,1127.569946,9712.269531,4984.200195,5127.600098,10964.089844,710.950012,
2002-01-17,1138.880005,9850.040039,5133.399902,5138.5,11013.839844,713.5,
2002-01-18,1127.579956,9771.849609,5122.22998,5126.799805,10972.959961,708.469971,
2002-01-22,1119.310059,9713.799805,5045.720215,5149.200195,10797.69043,724.3599849999999,
2002-01-23,1128.180054,9730.959961,5163.029785,5180.700195,10762.139648,742.619995,
2002-01-24,1132.150024,9796.070313,5170.439941,5233.100098,10741.459961,757.710022,
2002-01-25,1133.280029,9840.080078,5156.629883,5193.100098,10772.959961,774.679993,
2002-01-28,1133.060059,9865.75,5159.02002,5223.600098,10767.459961,780.23999,
2002-01-29,1100.640015,9618.240234,5084.52002,5131.399902,11014.240234,774.030029,
2002-01-30,1113.569946,9762.860352,5052.200195,5089.299805,10756.959961,749.450012,
2002-01-31,1130.199951,9920.0,5107.609863000001,5164.799805,10725.299805,748.070007,
2002-02-01,1122.199951,9907.259766,5097.060059,5189.700195,10691.25,742.419983,
2002-02-04,1094.439941,9687.089844,4984.47998,5167.299805,10721.320313,730.210022,
2002-02-05,1090.02002,9685.429688,4936.75,5093.399902,10609.19043,739.909973,
2002-02-06,1083.51001,9653.389648,4804.410156,5073.799805,10592.389648,741.549988,
2002-02-07,1080.170044,9625.44043,4862.620117,5127.0,10409.679688,727.710022,
2002-02-08,1096.219971,9744.240234,4835.950195,5128.100098,10518.990234,739.659973,
2002-02-11,1111.939941,9884.780273,4940.0,5161.799805,10832.740234,,
2002-02-12,1107.5,9863.740234,4884.779785,5135.700195,,,
2002-02-13,1118.51001,9989.669922,4935.350098,5153.899902,,,
2002-02-14,1116.47998,10001.990234,4973.77002,5208.799805,,796.179993,
2002-02-15,1104.180054,9903.040039,4862.600098,5182.5,10961.879883,783.590027,
2002-02-19,1083.339966,9745.139648,4764.049805,5092.5,10840.490234,782.27002,
2002-02-20,1097.97998,9941.169922,4780.240234000001,5024.200195,10749.05957,776.8900150000001,
2002-02-21,1080.949951,9834.679688,4850.72998,5073.299805,10788.900391,787.619995,
2002-02-22,1089.839966,9968.150391,4745.580078,5050.799805,10664.94043,792.0,
2002-02-25,1109.430054,10145.709961,4863.540039,5100.700195,10496.019531,791.47998,
2002-02-26,1109.380005,10115.259766,4897.75,5139.0,10547.129883,801.1400150000001,
2002-02-27,1109.890015,10127.580078,4960.220215,5178.399902,10648.709961,822.1099849999999,
2002-02-28,1106.72998,10106.129883,5039.080078,5101.0,10482.549805,819.98999,
2002-03-01,1131.780029,10368.860352,5097.410156,5169.0,10425.30957,,
2002-03-04,1153.839966,10586.820313,5245.839844,5242.0,10704.120117,834.210022,
2002-03-05,1146.140015,10433.410156,5228.669922,5214.0,10985.839844,841.9500119999999,
2002-03-06,1162.77002,10574.290039,5285.259765999999,5245.5,11003.0,843.0599980000001,
2002-03-07,1157.540039,10525.370117,5289.430176,5282.100098,11188.070313,829.4400019999999,
2002-03-08,1164.310059,10572.490234,5359.549805,5285.700195,11233.230469,825.27002,
2002-03-11,1168.26001,10611.240234,5340.669922,5258.899902,11318.870117,827.02002,
2002-03-12,1165.579956,10632.349609,5275.810059,5252.5,11273.860352,846.0300289999999,
2002-03-13,1154.089966,10501.849609,5245.990234000001,5272.0,11217.5,849.1300050000001,
2002-03-14,1153.040039,10517.139648,5276.870117,5261.399902,11303.700195,856.8599849999999,
2002-03-15,1166.160034,10607.230469,5401.109863000001,5292.700195,11210.25,860.3599849999999,
2002-03-18,1165.550049,10577.75,5426.040039,5299.899902,11230.639648,869.7100220000001,
2002-03-19,1170.290039,10635.25,5462.549805,5316.100098,11222.830078,889.9799800000001,
2002-03-20,1151.849976,10501.570313,5364.700195,5266.899902,11036.599609,887.4799800000001,
2002-03-21,1153.589966,10479.839844,5348.680176,5253.299805,10829.730469,885.6400150000001,
2002-03-22,1148.699951,10427.669922,5366.129883,5250.5,10863.070313,895.9799800000001,
2002-03-25,1131.869995,10281.669922,5317.379883,5203.600098,10836.639648,879.409973,
2002-03-26,1138.48999,10353.360352,5390.589844,5195.5,10786.919922,881.0300289999999,
2002-03-27,1144.579956,10426.910156,5348.0,5214.700195,10987.879883,902.4600220000001,
2002-03-28,1147.390015,10403.94043,5397.290039,5271.799805,11032.919922,892.669983,
2002-04-01,1146.540039,10362.700195,,,,875.830017,
2002-04-02,1136.76001,10313.709961,5311.080078,5251.399902,10878.040039,905.340027,
2002-04-03,1125.400024,10198.290039,5281.839844,5247.799805,10833.959961,918.590027,
2002-04-04,1126.339966,10235.169922,5254.950195,5209.5,10831.370117,918.01001,
2002-04-05,1122.72998,10271.639648,5260.529785,5233.600098,,,
2002-04-08,1125.290039,10249.080078,5180.330078,5178.600098,10723.679688,900.6900019999999,
2002-04-09,1117.800049,10208.669922,5170.25,5179.600098,10733.69043,888.669983,
2002-04-10,1130.469971,10381.730469,5265.359863000001,5229.100098,10643.139648,856.0300289999999,
2002-04-11,1103.689941,10176.080078,5162.959961,5137.399902,10744.910156,862.8599849999999,
2002-04-12,1111.01001,10190.820313,5189.649902,5161.0,10710.480469,875.6900019999999,
2002-04-15,1102.550049,10093.669922,5244.200195,5201.399902,10727.980469,894.2800289999999,
2002-04-16,1128.369995,10301.320313,5343.879883,5259.899902,10788.530273,901.2899779999999,
2002-04-17,1126.069946,10220.780273,5318.549805,5263.899902,11090.580078,930.51001,
2002-04-18,1124.469971,10205.280273,5262.879883,5229.399902,11217.150391,937.6099849999999,
2002-04-19,1125.170044,10257.110352,5284.549805,5243.600098,11252.179688,923.9400019999999,
2002-04-22,1107.829956,10136.429688,5205.47998,5221.5,11139.419922,920.8900150000001,
2002-04-23,1100.959961,10089.240234,5192.100098,5191.0,11345.179688,925.7000119999999,
2002-04-24,1093.140015,10030.429688,5160.140136999999,5218.200195,11396.570313,915.6900019999999,
2002-04-25,1091.47998,10035.05957,5054.410156,5197.5,11409.290039,872.580017,
2002-04-26,1076.319946,9910.719727,5000.379883,5159.0,11385.080078,869.650024,
2002-04-29,1065.449951,9819.870117,5008.040039,5153.899902,11361.490234,838.51001,
2002-04-30,1076.920044,9946.219727,5041.200195,5165.600098,11497.580078,842.340027,
2002-05-01,1086.459961,10059.629883,,5125.5,,,
2002-05-02,1084.560059,10091.870117,4964.560059,5174.100098,11780.110352,859.8599849999999,
2002-05-03,1073.430054,10006.629883,4882.77002,5203.100098,11797.219727,856.7199710000001,
2002-05-06,1052.670044,9808.040039,4880.669922,,11736.200195,826.869995,
2002-05-07,1049.48999,9836.549805,4872.410156,5119.899902,11795.980469,826.340027,
2002-05-08,1088.849976,10141.830078,5028.589844,5209.100098,11768.30957,844.669983,
2002-05-09,1073.01001,10037.419922,4966.47998,5197.600098,11700.759766,838.669983,
2002-05-10,1054.98999,9939.919922,4871.700195,5171.200195,11645.900391,817.929993,
2002-05-13,1074.560059,10109.660156,4975.47998,5204.799805,11733.429688,821.8900150000001,
2002-05-14,1097.280029,10298.139648,5049.080078,5239.5,11690.30957,837.369995,
2002-05-15,1091.069946,10243.679688,5072.390136999999,5259.100098,11838.360352,862.6199949999999,
2002-05-16,1098.22998,10289.209961,5047.450195,5248.5,11832.769531,858.0399779999999,
2002-05-17,1106.589966,10353.080078,5036.410156,5218.0,11974.610352,875.0300289999999,
2002-05-20,1091.880005,10229.5,4998.990234000001,5208.100098,,865.7800289999999,
2002-05-21,1079.880005,10105.709961,4984.609863000001,5197.200195,11753.290039,837.5599980000001,
2002-05-22,1086.02002,10157.879883,4919.5,5151.899902,11795.200195,863.0599980000001,
2002-05-23,1097.079956,10216.080078,4879.5,5175.299805,11624.75,845.51001,
2002-05-24,1083.819946,10104.259766,4899.129883,5169.100098,11626.780273,854.570007,
2002-05-28,1074.550049,9981.580078,4918.580078,5074.200195,11581.580078,848.7999880000001,
2002-05-29,1067.660034,9923.040039,4881.799805,5083.0,11430.660156,835.1900019999999,
2002-05-30,1064.660034,9911.69043,4761.959961,5040.799805,11380.610352,815.6099849999999,
2002-05-31,1067.140015,9925.25,4818.299805,5085.100098,11301.94043,796.400024,
2002-06-03,1040.680054,9709.790039,4747.950195,,11359.799805,804.929993,
2002-06-04,1040.689941,9687.839844,4625.790039,,11312.549805,806.330017,
2002-06-05,1049.900024,9796.799805,4624.310059,4989.200195,11402.379883,809.590027,
2002-06-06,1029.150024,9624.639648,4657.52002,4957.600098,11380.769531,,
2002-06-07,1027.530029,9589.669922,4610.180176,4920.399902,11284.709961,795.159973,
2002-06-10,1030.73999,9645.400391,4589.259765999999,4928.200195,11288.839844,811.900024,
2002-06-11,1013.599976,9517.259766,4606.089844,4934.799805,11215.019531,815.330017,
2002-06-12,1020.26001,9617.709961,4510.189941,4851.700195,11147.969727,823.0599980000001,
2002-06-13,1009.5599980000001,9502.799805,4470.140136999999,4771.899902,11119.330078,,
2002-06-14,1007.2700199999999,9474.209961,4303.850098,4630.799805,10955.519531,822.01001,
2002-06-17,1036.170044,9687.419922,4475.100098,4756.799805,10832.259766,809.159973,
2002-06-18,1037.140015,9706.120117,4433.850098,4702.0,10852.040039,809.400024,
2002-06-19,1019.98999,9561.570313,4354.819824,4652.399902,10673.110352,776.369995,
2002-06-20,1006.2899779999999,9431.769531,4245.680176,4580.299805,10754.410156,776.8099980000001,
2002-06-21,989.1400150000001,9253.790039,4232.399902,4605.399902,10591.860352,778.530029,
2002-06-24,992.7199710000001,9281.820313,4127.209961,4541.899902,10657.339844,767.919983,
2002-06-25,976.1400150000001,9126.820313,4202.970215,4631.0,10608.980469,755.919983,
2002-06-26,973.5300289999999,9120.110352,4099.049805,4531.0,10355.919922,701.869995,
2002-06-27,990.6400150000001,9269.919922,4259.430176,4540.700195,10518.089844,710.429993,
2002-06-28,989.820007,9243.259766,4382.560059,4656.399902,10598.549805,742.719971,
2002-07-01,968.650024,9109.790039,4366.810059,4685.799805,,,
2002-07-02,948.090027,9007.75,4195.950195,4546.799805,10491.759766,746.22998,
2002-07-03,953.98999,9054.969727,4138.149902,4392.600098,10579.19043,753.3599849999999,
2002-07-05,989.0300289999999,9379.5,4483.029785,4615.700195,10806.160156,787.830017,
2002-07-08,976.9799800000001,9274.900391,4442.330078,4601.299805,10803.450195,783.349976,
2002-07-09,952.830017,9096.089844,4369.759765999999,4542.899902,10843.150391,801.98999,
2002-07-10,920.4699710000001,8813.5,4190.220215,4420.100098,10787.540039,794.710022,
2002-07-11,927.3699949999999,8801.530273,4118.5,4230.100098,10558.80957,764.880005,
2002-07-12,921.3900150000001,8684.530273,4130.799805,4224.100098,10648.299805,792.929993,
2002-07-15,917.929993,8639.19043,3912.51001,3994.5,10581.660156,783.52002,
2002-07-16,900.9400019999999,8473.110352,3977.75,4021.899902,10421.490234,771.450012,
2002-07-17,906.0399779999999,8542.480469,4092.820068,4190.600098,10335.120117,,
2002-07-18,881.5599980000001,8409.490234,4100.75,4297.299805,10452.549805,773.849976,
2002-07-19,847.75,8019.259765999999,3891.8798829999996,4098.299805,10325.459961,754.619995,
2002-07-22,819.849976,7784.580078,3691.429932,3895.5,10110.25,720.900024,
2002-07-23,797.700012,7702.339844,3515.830078,3858.0,10313.889648,743.52002,
2002-07-24,843.429993,8191.290039,3632.6599119999996,3777.100098,9971.990234,721.409973,
2002-07-25,838.679993,8186.310059,3520.459961,3965.899902,9884.780273,723.52002,
2002-07-26,852.840027,8264.389648,3579.0,4016.6999509999996,9773.120117,697.840027,
2002-07-29,898.9600220000001,8711.879883,3859.780029,4202.700195,9975.990234,700.349976,
2002-07-30,902.7800289999999,8680.030273,3878.9399409999996,4180.899902,10155.25,724.080017,
2002-07-31,911.6199949999999,8736.589844,3700.139893,4246.200195,10267.360352,717.98999,
2002-08-01,884.659973,8506.620117,3606.4499509999996,4044.5,10180.019531,707.799988,
2002-08-02,864.23999,8313.129883,3532.48999,4075.600098,9991.719727,700.679993,
2002-08-05,834.599976,8043.629883,3332.649902,3996.399902,9862.330078,675.76001,
2002-08-06,859.570007,8274.089844,3568.639893,4131.0,9700.69043,673.780029,
2002-08-07,876.7700199999999,8456.150391,3465.540039,4094.399902,9977.740234,679.369995,
2002-08-08,905.4600220000001,8712.019531,3679.26001,4240.5,9962.240234,684.48999,
2002-08-09,908.6400150000001,8745.450195,3760.860107,4322.399902,10014.05957,692.450012,
2002-08-12,903.7999880000001,8688.889648,3647.1298829999996,4221.600098,9959.919922,695.3900150000001,
2002-08-13,884.2100220000001,8482.389648,3683.209961,4271.700195,10100.05957,708.630005,
2002-08-14,919.6199949999999,8743.30957,3589.919922,4171.100098,9961.349609,711.23999,
2002-08-15,930.25,8818.139648,3665.73999,4327.5,10219.709961,,
2002-08-16,928.7700199999999,8778.05957,3684.6899409999996,4330.0,10265.040039,718.289978,
2002-08-19,950.7000119999999,8990.790039,3837.669922,4426.899902,10246.959961,717.580017,
2002-08-20,937.429993,8872.070313,3768.51001,4368.899902,10408.009766,736.700012,
2002-08-21,949.3599849999999,8957.230469,3868.169922,4364.799805,10402.259766,745.119995,
2002-08-22,962.7000119999999,9053.639648,3906.5500490000004,4434.700195,10424.0,745.75,
2002-08-23,940.8599849999999,8872.959961,3828.26001,4389.799805,10245.69043,740.51001,
2002-08-26,947.9500119999999,8919.009766,3783.8400880000004,,10226.330078,734.789978,
2002-08-27,934.820007,8824.410156,3851.3400880000004,4449.700195,10185.519531,724.169983,
2002-08-28,917.8699949999999,8694.089844,3682.8400880000004,4274.0,10130.25,724.049988,
2002-08-29,917.7999880000001,8670.990234,3660.9499509999996,4209.299805,10061.150391,724.9400019999999,
2002-08-30,916.070007,8663.5,3712.9399409999996,4227.299805,10043.870117,736.400024,
2002-09-03,878.0200199999999,8308.049805,3398.98999,4028.6999509999996,9790.679688,740.590027,
2002-09-04,893.400024,8425.120117,3425.899902,4027.0,9820.330078,723.049988,
2002-09-05,879.150024,8283.700195,3354.709961,4011.0,9726.030273,720.97998,
2002-09-06,893.919983,8427.200195,3485.679932,4107.200195,9720.860352,708.72998,
2002-09-09,902.9600220000001,8519.379883,3429.219971,4062.399902,9723.669922,697.8900150000001,
2002-09-10,909.580017,8602.610352,3494.6899409999996,4175.5,9885.769531,713.299988,
2002-09-11,909.4500119999999,8581.169922,3584.6899409999996,4210.700195,9882.349609,724.710022,
2002-09-12,886.909973,8379.410156,3421.8701170000004,4084.899902,9896.330078,739.219971,
2002-09-13,889.8099980000001,8312.69043,3361.280029,4008.0,9650.969727,718.169983,
2002-09-16,891.099976,8380.179688,3319.050049,4044.3000490000004,9505.129883,704.380005,
2002-09-17,873.5200199999999,8207.549805,3289.1298829999996,4025.1999509999996,9707.25,726.799988,
2002-09-18,869.4600220000001,8172.450195,3124.919922,3865.399902,9474.070313,703.869995,
2002-09-19,843.320007,7942.390137,3007.469971,3813.5,9427.790039,704.119995,
2002-09-20,845.3900150000001,7986.02002,3065.72998,3860.100098,9328.219727,,
2002-09-23,833.700012,7872.149901999999,2914.25,3739.399902,9314.870117,679.429993,
2002-09-24,819.289978,7683.129883,2873.209961,3671.100098,9197.679688,672.280029,
2002-09-25,839.659973,7841.819823999999,2962.5,3696.3000490000004,9124.910156,657.960022,
2002-09-26,854.9500119999999,7997.120117,3020.600098,3850.600098,9270.709961,662.409973,
2002-09-27,827.369995,7701.450195,2918.899902,3907.1999509999996,9294.459961,663.719971,
2002-09-30,815.280029,7591.930176000001,2769.030029,3721.8000490000004,9072.209961,646.419983,
2002-10-01,847.909973,7938.790039,2865.22998,3797.399902,,652.130005,
2002-10-02,827.909973,7755.609863,2926.73999,3905.3000490000004,9109.349609,648.099976,
2002-10-03,818.950012,7717.189941,2813.300049,3880.3000490000004,8984.320313,,
2002-10-04,800.580017,7528.399901999999,2714.6201170000004,3813.8000490000004,9051.370117,650.919983,
2002-10-07,785.280029,7422.839844,2667.389893,3780.899902,8931.400391,627.400024,
2002-10-08,798.549988,7501.490234000001,2622.090088,3730.5,8977.410156,634.840027,
2002-10-09,776.76001,7286.27002,2597.8798829999996,3742.399902,8977.349609,619.9400019999999,
2002-10-10,803.919983,7533.950195,2733.189941,3777.3000490000004,8858.69043,584.039978,
2002-10-11,835.320007,7850.290039,2930.73999,3953.399902,8965.730469,587.51001,
2002-10-14,841.4400019999999,7877.399901999999,2850.110107,3931.600098,,614.27002,
2002-10-15,881.2700199999999,8255.679688,3048.27002,4130.299805,9336.389648,629.570007,
2002-10-16,860.0200199999999,8036.029785,3008.929932,4057.6999509999996,9459.139648,636.25,
2002-10-17,879.2000119999999,8275.040039,3172.459961,4170.700195,9576.150391,644.659973,
2002-10-18,884.3900150000001,8322.400391,3163.669922,4130.5,9613.070313,670.789978,
2002-10-21,899.7199710000001,8538.240234,3282.669922,4133.799805,9570.360352,652.669983,
2002-10-22,890.159973,8450.160156,3155.969971,4118.899902,9548.94043,639.27002,
2002-10-23,896.1400150000001,8494.269531,3015.419922,4006.899902,9804.650391,657.429993,
2002-10-24,882.5,8317.339844,3090.01001,4103.700195,9787.490234,654.97998,
2002-10-25,897.650024,8443.990234,3102.01001,4051.100098,9722.540039,655.880005,
2002-10-28,890.2299800000001,8368.040039,3198.959961,4090.5,9853.740234,678.1400150000001,
2002-10-29,882.150024,8368.94043,3022.01001,3935.899902,9634.669922,673.179993,
2002-10-30,890.7100220000001,8427.410156,3113.590088,4002.6999509999996,9560.459961,658.030029,
2002-10-31,885.76001,8397.030273,3152.850098,4039.6999509999996,9441.25,658.919983,
2002-11-01,900.9600220000001,8517.639648,3165.159912,3997.0,9407.679688,647.650024,
2002-11-04,908.349976,8571.599609,3327.939941,4141.5,9720.830078,672.679993,
2002-11-05,915.3900150000001,8678.269531,3351.320068,4146.100098,9655.360352,664.900024,
2002-11-06,923.76001,8771.009766,3298.840088,4103.700195,9773.980469,682.5599980000001,
2002-11-07,902.650024,8586.240234,3155.659912,4081.3000490000004,9844.379883,681.27002,
2002-11-08,894.73999,8537.129883,3079.100098,4034.600098,9770.679688,674.849976,
2002-11-11,876.1900019999999,8358.950195,3042.060059,4015.600098,9580.879883,657.780029,
2002-11-12,882.9500119999999,8386.0,3115.8798829999996,4085.100098,9613.839844,654.429993,
2002-11-13,882.5300289999999,8398.490234,3066.419922,4029.399902,9616.620117,653.849976,
2002-11-14,904.2700199999999,8542.129883,3188.389893,4053.100098,9740.839844,652.150024,
2002-11-15,909.830017,8579.089844,3191.76001,4091.600098,9865.650391,672.950012,
2002-11-18,900.3599849999999,8486.570313,3218.360107,4116.0,9920.089844,667.130005,
